Gene Name	Transcript Name	Protein Name
e_gw1.12.106.1	17381	17381
e_gw1.12.52.1	17392	17392
e_gw1.12.269.1	17393	17393
e_gw1.12.284.1	17399	17399
e_gw1.12.360.1	17409	17409
e_gw1.12.74.1	17414	17414
e_gw1.12.113.1	17436	17436
e_gw1.12.368.1	17438	17438
e_gw1.12.427.1	17441	17441
e_gw1.12.4.1	17444	17444
e_gw1.12.250.1	17448	17448
e_gw1.12.245.1	17457	17457
e_gw1.12.399.1	17459	17459
e_gw1.12.302.1	17466	17466
e_gw1.12.170.1	17475	17475
e_gw1.12.395.1	17495	17495
e_gw1.12.261.1	17513	17513
e_gw1.12.103.1	17524	17524
e_gw1.12.447.1	17533	17533
e_gw1.12.367.1	17537	17537
e_gw1.12.422.1	17540	17540
e_gw1.12.334.1	17549	17549
e_gw1.12.268.1	17554	17554
e_gw1.12.382.1	17558	17558
e_gw1.12.453.1	17567	17567
e_gw1.12.43.1	17568	17568
e_gw1.12.425.1	17569	17569
e_gw1.12.266.1	17571	17571
e_gw1.12.429.1	17575	17575
e_gw1.12.366.1	17576	17576
e_gw1.12.78.1	17583	17583
e_gw1.12.21.1	17595	17595
e_gw1.12.336.1	17599	17599
e_gw1.12.442.1	17601	17601
e_gw1.12.433.1	17602	17602
gw1.8.61.1	1762	1762
e_gw1.12.139.1	17630	17630
e_gw1.12.398.1	17668	17668
e_gw1.12.450.1	17670	17670
e_gw1.13.128.1	17677	17677
e_gw1.13.168.1	17697	17697
e_gw1.13.74.1	17704	17704
e_gw1.13.223.1	17705	17705
e_gw1.13.338.1	17729	17729
e_gw1.13.345.1	17735	17735
e_gw1.13.63.1	17737	17737
e_gw1.13.181.1	17745	17745
e_gw1.13.253.1	17748	17748
e_gw1.13.90.1	17756	17756
e_gw1.13.3.1	17763	17763
e_gw1.13.173.1	17777	17777
e_gw1.13.357.1	17790	17790
e_gw1.13.373.1	17813	17813
e_gw1.13.206.1	17821	17821
e_gw1.13.54.1	17823	17823
e_gw1.13.285.1	17839	17839
e_gw1.13.102.1	17842	17842
e_gw1.13.198.1	17854	17854
e_gw1.13.46.1	17865	17865
e_gw1.13.269.1	17873	17873
e_gw1.13.296.1	17882	17882
e_gw1.13.169.1	17887	17887
e_gw1.13.279.1	17889	17889
e_gw1.13.176.1	17905	17905
e_gw1.13.99.1	17907	17907
e_gw1.13.140.1	17911	17911
e_gw1.13.107.1	17914	17914
e_gw1.13.190.1	17923	17923
e_gw1.13.289.1	17931	17931
e_gw1.13.288.1	17941	17941
e_gw1.13.157.1	17945	17945
e_gw1.13.340.1	17957	17957
e_gw1.13.199.1	17962	17962
e_gw1.13.61.1	17970	17970
e_gw1.13.236.1	17982	17982
e_gw1.13.41.1	17988	17988
e_gw1.13.119.1	17991	17991
e_gw1.13.174.1	17992	17992
e_gw1.13.216.1	18000	18000
e_gw1.13.19.1	18001	18001
e_gw1.13.268.1	18014	18014
e_gw1.13.153.1	18025	18025
e_gw1.14.275.1	18037	18037
e_gw1.14.332.1	18046	18046
e_gw1.14.63.1	18052	18052
e_gw1.14.228.1	18056	18056
e_gw1.14.156.1	18062	18062
e_gw1.14.262.1	18071	18071
e_gw1.14.82.1	18078	18078
e_gw1.14.120.1	18080	18080
e_gw1.14.125.1	18096	18096
e_gw1.14.342.1	18099	18099
e_gw1.14.71.1	18116	18116
e_gw1.14.233.1	18120	18120
e_gw1.14.303.1	18123	18123
e_gw1.14.198.1	18128	18128
e_gw1.14.375.1	18132	18132
e_gw1.14.335.1	18159	18159
e_gw1.14.128.1	18161	18161
e_gw1.14.353.1	18165	18165
e_gw1.14.380.1	18171	18171
e_gw1.14.223.1	18188	18188
e_gw1.14.250.1	18194	18194
e_gw1.14.139.1	18195	18195
e_gw1.14.217.1	18221	18221
e_gw1.14.171.1	18223	18223
e_gw1.14.103.1	18228	18228
gw1.8.63.1	1824	1824
e_gw1.14.145.1	18241	18241
e_gw1.14.378.1	18243	18243
e_gw1.14.13.1	18250	18250
e_gw1.14.204.1	18254	18254
e_gw1.14.272.1	18256	18256
e_gw1.14.351.1	18259	18259
e_gw1.14.337.1	18274	18274
e_gw1.14.34.1	18283	18283
e_gw1.14.327.1	18285	18285
e_gw1.14.364.1	18339	18339
e_gw1.14.199.1	18342	18342
e_gw1.14.122.1	18355	18355
e_gw1.14.193.1	18358	18358
gw1.4.171.1	1836	1836
e_gw1.14.269.1	18360	18360
e_gw1.14.114.1	18366	18366
e_gw1.14.209.1	18370	18370
e_gw1.14.191.1	18374	18374
e_gw1.14.207.1	18384	18384
e_gw1.14.370.1	18386	18386
e_gw1.15.154.1	18391	18391
e_gw1.15.286.1	18395	18395
e_gw1.15.88.1	18398	18398
e_gw1.15.289.1	18415	18415
e_gw1.15.293.1	18417	18417
e_gw1.15.161.1	18421	18421
e_gw1.15.217.1	18438	18438
e_gw1.15.54.1	18440	18440
e_gw1.15.77.1	18441	18441
e_gw1.15.230.1	18444	18444
e_gw1.15.241.1	18458	18458
e_gw1.15.196.1	18464	18464
e_gw1.15.72.1	18466	18466
e_gw1.15.129.1	18474	18474
e_gw1.15.302.1	18502	18502
e_gw1.15.95.1	18513	18513
e_gw1.15.175.1	18532	18532
e_gw1.15.149.1	18552	18552
e_gw1.15.173.1	18558	18558
e_gw1.15.155.1	18562	18562
e_gw1.15.26.1	18563	18563
e_gw1.15.277.1	18565	18565
e_gw1.15.224.1	18568	18568
e_gw1.15.254.1	18573	18573
e_gw1.15.253.1	18576	18576
e_gw1.15.146.1	18627	18627
e_gw1.15.236.1	18628	18628
e_gw1.15.147.1	18638	18638
e_gw1.15.76.1	18646	18646
e_gw1.16.323.1	18679	18679
e_gw1.16.3.1	18682	18682
e_gw1.16.167.1	18685	18685
e_gw1.16.221.1	18686	18686
e_gw1.16.184.1	18688	18688
e_gw1.16.320.1	18717	18717
e_gw1.16.176.1	18720	18720
e_gw1.16.376.1	18731	18731
e_gw1.16.264.1	18745	18745
e_gw1.16.362.1	18754	18754
e_gw1.16.302.1	18764	18764
e_gw1.16.284.1	18769	18769
e_gw1.16.24.1	18773	18773
e_gw1.16.12.1	18780	18780
e_gw1.16.42.1	18781	18781
e_gw1.16.156.1	18799	18799
gw1.2.164.1	1880	1880
e_gw1.16.74.1	18815	18815
e_gw1.16.361.1	18832	18832
e_gw1.16.189.1	18844	18844
e_gw1.16.366.1	18855	18855
e_gw1.16.75.1	18860	18860
e_gw1.16.81.1	18864	18864
e_gw1.16.57.1	18867	18867
e_gw1.16.114.1	18869	18869
e_gw1.16.161.1	18872	18872
e_gw1.16.58.1	18877	18877
e_gw1.16.193.1	18879	18879
e_gw1.16.270.1	18889	18889
e_gw1.16.295.1	18896	18896
e_gw1.16.286.1	18908	18908
e_gw1.16.291.1	18911	18911
e_gw1.16.245.1	18922	18922
e_gw1.16.292.1	18954	18954
e_gw1.16.146.1	18960	18960
e_gw1.16.208.1	18962	18962
e_gw1.16.344.1	18977	18977
e_gw1.16.143.1	18991	18991
e_gw1.16.307.1	18992	18992
e_gw1.16.338.1	18993	18993
e_gw1.16.109.1	18996	18996
e_gw1.17.24.1	19010	19010
e_gw1.17.22.1	19013	19013
e_gw1.17.65.1	19015	19015
e_gw1.17.136.1	19016	19016
e_gw1.17.99.1	19021	19021
e_gw1.17.203.1	19022	19022
e_gw1.17.108.1	19032	19032
e_gw1.17.95.1	19049	19049
e_gw1.17.62.1	19074	19074
e_gw1.17.60.1	19088	19088
e_gw1.17.105.1	19093	19093
e_gw1.17.162.1	19100	19100
e_gw1.17.190.1	19104	19104
e_gw1.17.128.1	19106	19106
e_gw1.17.159.1	19107	19107
e_gw1.17.134.1	19123	19123
e_gw1.17.75.1	19124	19124
e_gw1.17.106.1	19136	19136
e_gw1.17.40.1	19137	19137
e_gw1.17.109.1	19144	19144
e_gw1.17.142.1	19154	19154
e_gw1.17.148.1	19168	19168
e_gw1.17.84.1	19169	19169
e_gw1.17.39.1	19170	19170
e_gw1.17.193.1	19175	19175
e_gw1.17.98.1	19187	19187
e_gw1.18.307.1	19206	19206
e_gw1.18.160.1	19213	19213
e_gw1.18.143.1	19222	19222
e_gw1.18.117.1	19224	19224
e_gw1.18.9.1	19229	19229
e_gw1.18.238.1	19232	19232
e_gw1.18.248.1	19234	19234
e_gw1.18.25.1	19236	19236
e_gw1.18.192.1	19247	19247
e_gw1.18.78.1	19251	19251
e_gw1.18.39.1	19259	19259
e_gw1.18.283.1	19266	19266
e_gw1.18.172.1	19275	19275
e_gw1.18.276.1	19280	19280
e_gw1.18.130.1	19282	19282
e_gw1.18.142.1	19285	19285
e_gw1.18.133.1	19288	19288
e_gw1.18.23.1	19297	19297
e_gw1.18.243.1	19300	19300
e_gw1.18.64.1	19308	19308
e_gw1.18.285.1	19317	19317
e_gw1.18.82.1	19326	19326
e_gw1.18.208.1	19401	19401
e_gw1.18.305.1	19418	19418
e_gw1.18.83.1	19420	19420
e_gw1.18.191.1	19440	19440
e_gw1.18.139.1	19447	19447
e_gw1.18.61.1	19451	19451
e_gw1.18.14.1	19457	19457
e_gw1.18.96.1	19458	19458
e_gw1.18.65.1	19462	19462
e_gw1.18.249.1	19473	19473
e_gw1.18.95.1	19482	19482
e_gw1.19.116.1	19549	19549
e_gw1.19.118.1	19551	19551
e_gw1.19.113.1	19555	19555
e_gw1.19.158.1	19560	19560
e_gw1.19.263.1	19564	19564
e_gw1.19.242.1	19565	19565
e_gw1.19.312.1	19571	19571
e_gw1.19.108.1	19582	19582
e_gw1.19.80.1	19591	19591
e_gw1.19.287.1	19601	19601
e_gw1.19.258.1	19606	19606
e_gw1.19.244.1	19620	19620
e_gw1.19.262.1	19635	19635
e_gw1.19.7.1	19644	19644
e_gw1.19.127.1	19659	19659
e_gw1.19.37.1	19673	19673
e_gw1.19.150.1	19693	19693
e_gw1.19.317.1	19698	19698
e_gw1.19.302.1	19702	19702
e_gw1.19.279.1	19705	19705
gw1.19.74.1	1971	1971
e_gw1.19.278.1	19713	19713
e_gw1.19.32.1	19714	19714
e_gw1.19.181.1	19722	19722
e_gw1.19.138.1	19740	19740
e_gw1.19.96.1	19743	19743
e_gw1.19.141.1	19750	19750
e_gw1.19.49.1	19760	19760
e_gw1.19.308.1	19769	19769
e_gw1.19.338.1	19772	19772
e_gw1.19.186.1	19778	19778
e_gw1.19.93.1	19779	19779
e_gw1.19.315.1	19782	19782
e_gw1.19.28.1	19802	19802
e_gw1.19.227.1	19804	19804
e_gw1.19.255.1	19805	19805
e_gw1.19.294.1	19815	19815
e_gw1.20.151.1	19825	19825
e_gw1.20.30.1	19841	19841
e_gw1.20.259.1	19850	19850
e_gw1.20.82.1	19856	19856
e_gw1.20.1.1	19857	19857
e_gw1.20.74.1	19863	19863
e_gw1.20.122.1	19866	19866
e_gw1.20.98.1	19869	19869
e_gw1.20.149.1	19871	19871
e_gw1.20.129.1	19874	19874
e_gw1.20.91.1	19880	19880
e_gw1.20.57.1	19891	19891
e_gw1.20.257.1	19898	19898
e_gw1.20.187.1	19902	19902
e_gw1.20.167.1	19904	19904
e_gw1.20.226.1	19937	19937
e_gw1.20.291.1	19942	19942
e_gw1.20.133.1	19957	19957
e_gw1.20.135.1	19971	19971
e_gw1.20.16.1	19976	19976
e_gw1.20.278.1	19992	19992
e_gw1.20.75.1	19999	19999
e_gw1.20.249.1	20013	20013
e_gw1.20.195.1	20022	20022
e_gw1.20.89.1	20026	20026
e_gw1.20.204.1	20027	20027
e_gw1.20.33.1	20043	20043
e_gw1.20.279.1	20050	20050
e_gw1.20.14.1	20065	20065
e_gw1.20.17.1	20093	20093
e_gw1.20.235.1	20108	20108
e_gw1.20.27.1	20113	20113
e_gw1.21.187.1	20133	20133
e_gw1.21.211.1	20140	20140
e_gw1.21.106.1	20145	20145
e_gw1.21.95.1	20152	20152
e_gw1.21.188.1	20154	20154
e_gw1.21.86.1	20175	20175
e_gw1.21.9.1	20201	20201
e_gw1.21.173.1	20202	20202
e_gw1.21.89.1	20203	20203
e_gw1.21.184.1	20220	20220
e_gw1.21.3.1	20231	20231
e_gw1.21.199.1	20236	20236
e_gw1.21.201.1	20258	20258
e_gw1.21.47.1	20260	20260
e_gw1.21.72.1	20273	20273
e_gw1.21.129.1	20284	20284
e_gw1.21.120.1	20295	20295
e_gw1.21.58.1	20304	20304
e_gw1.22.127.1	20322	20322
e_gw1.22.101.1	20324	20324
e_gw1.22.158.1	20327	20327
e_gw1.22.32.1	20334	20334
e_gw1.22.61.1	20364	20364
e_gw1.22.45.1	20365	20365
e_gw1.22.174.1	20371	20371
e_gw1.22.11.1	20380	20380
e_gw1.22.185.1	20404	20404
e_gw1.22.122.1	20416	20416
e_gw1.22.166.1	20420	20420
e_gw1.22.54.1	20422	20422
e_gw1.22.76.1	20423	20423
e_gw1.22.102.1	20424	20424
e_gw1.22.85.1	20427	20427
e_gw1.22.163.1	20430	20430
e_gw1.22.109.1	20432	20432
e_gw1.22.157.1	20456	20456
e_gw1.22.144.1	20460	20460
e_gw1.22.95.1	20466	20466
e_gw1.22.103.1	20470	20470
e_gw1.23.53.1	20497	20497
gw1.17.52.1	2050	2050
e_gw1.23.95.1	20509	20509
e_gw1.23.163.1	20517	20517
e_gw1.23.40.1	20525	20525
e_gw1.23.183.1	20526	20526
e_gw1.23.109.1	20529	20529
e_gw1.23.190.1	20542	20542
e_gw1.23.126.1	20570	20570
e_gw1.23.65.1	20573	20573
e_gw1.23.80.1	20575	20575
e_gw1.23.97.1	20585	20585
e_gw1.23.105.1	20591	20591
e_gw1.23.123.1	20594	20594
e_gw1.23.67.1	20623	20623
e_gw1.23.70.1	20632	20632
e_gw1.23.52.1	20634	20634
e_gw1.23.3.1	20637	20637
e_gw1.23.81.1	20645	20645
e_gw1.23.104.1	20652	20652
e_gw1.23.59.1	20657	20657
e_gw1.23.160.1	20662	20662
e_gw1.23.128.1	20671	20671
e_gw1.23.58.1	20684	20684
e_gw1.24.45.1	20696	20696
e_gw1.24.81.1	20697	20697
e_gw1.24.3.1	20699	20699
e_gw1.24.70.1	20712	20712
e_gw1.24.35.1	20720	20720
e_gw1.24.16.1	20725	20725
e_gw1.24.4.1	20733	20733
e_gw1.24.78.1	20734	20734
e_gw1.24.93.1	20752	20752
e_gw1.24.64.1	20761	20761
e_gw1.24.54.1	20768	20768
e_gw1.24.98.1	20771	20771
e_gw1.25.124.1	20805	20805
e_gw1.25.29.1	20812	20812
e_gw1.25.5.1	20824	20824
e_gw1.25.30.1	20830	20830
e_gw1.25.110.1	20832	20832
e_gw1.25.78.1	20846	20846
e_gw1.25.17.1	20858	20858
e_gw1.25.45.1	20862	20862
e_gw1.25.59.1	20872	20872
e_gw1.25.91.1	20880	20880
e_gw1.25.72.1	20883	20883
e_gw1.25.57.1	20886	20886
e_gw1.25.47.1	20891	20891
e_gw1.25.119.1	20907	20907
e_gw1.26.66.1	20912	20912
e_gw1.26.85.1	20922	20922
e_gw1.26.62.1	20939	20939
e_gw1.26.42.1	20947	20947
e_gw1.26.69.1	20950	20950
e_gw1.26.48.1	20958	20958
e_gw1.26.17.1	20974	20974
gw1.18.49.1	2098	2098
e_gw1.27.43.1	20999	20999
e_gw1.27.11.1	21001	21001
e_gw1.27.20.1	21021	21021
e_gw1.28.9.1	21033	21033
e_gw1.28.19.1	21038	21038
e_gw1.29.13.1	21059	21059
e_gw1.29.18.1	21073	21073
e_gw1.30.2.1	21078	21078
e_gw1.30.18.1	21085	21085
e_gw1.30.15.1	21090	21090
e_gw1.30.14.1	21093	21093
e_gw1.30.9.1	21107	21107
e_gw1.31.3.1	21111	21111
e_gw1.32.6.1	21119	21119
e_gw1.32.3.1	21124	21124
e_gw1.32.9.1	21127	21127
e_gw1.33.1.1	21133	21133
e_gw1.35.1.1	21138	21138
e_gw1.36.4.1	21142	21142
e_gw1.36.9.1	21144	21144
e_gw1.36.16.1	21156	21156
e_gw1.37.1.1	21158	21158
e_gw1.37.4.1	21163	21163
e_gw1.38.2.1	21165	21165
e_gw1.38.3.1	21167	21167
e_gw1.40.5.1	21171	21171
e_gw1.40.8.1	21172	21172
e_gw1.40.1.1	21174	21174
e_gw1.41.3.1	21179	21179
e_gw1.44.3.1	21185	21185
e_gw1.45.1.1	21188	21188
e_gw1.45.5.1	21191	21191
estExt_Genewise1.C_10072	21226	21226
estExt_Genewise1.C_10078	21230	21230
estExt_Genewise1.C_10120	21258	21258
estExt_Genewise1.C_10204	21298	21298
estExt_Genewise1.C_10266	21325	21325
estExt_Genewise1.C_10336	21365	21365
estExt_Genewise1.C_10420	21410	21410
estExt_Genewise1.C_10439	21422	21422
estExt_Genewise1.C_10443	21423	21423
estExt_Genewise1.C_10454	21431	21431
estExt_Genewise1.C_10467	21435	21435
estExt_Genewise1.C_10515	21462	21462
estExt_Genewise1.C_10543	21475	21475
estExt_Genewise1.C_10547	21479	21479
estExt_Genewise1.C_10668	21535	21535
estExt_Genewise1.C_10736	21573	21573
estExt_Genewise1.C_20018	21583	21583
estExt_Genewise1.C_20048	21604	21604
estExt_Genewise1.C_20073	21612	21612
estExt_Genewise1.C_20075	21614	21614
estExt_Genewise1.C_20093	21624	21624
estExt_Genewise1.C_20128	21647	21647
estExt_Genewise1.C_20172	21671	21671
estExt_Genewise1.C_20211	21687	21687
estExt_Genewise1.C_20285	21732	21732
estExt_Genewise1.C_20289	21736	21736
estExt_Genewise1.C_20336	21767	21767
estExt_Genewise1.C_20356	21781	21781
estExt_Genewise1.C_20408	21807	21807
estExt_Genewise1.C_20410	21809	21809
estExt_Genewise1.C_20430	21827	21827
estExt_Genewise1.C_20438	21835	21835
estExt_Genewise1.C_20457	21846	21846
estExt_Genewise1.C_20529	21883	21883
estExt_Genewise1.C_20530	21884	21884
estExt_Genewise1.C_20537	21888	21888
estExt_Genewise1.C_20559	21900	21900
estExt_Genewise1.C_20589	21918	21918
estExt_Genewise1.C_20615	21931	21931
estExt_Genewise1.C_20624	21937	21937
estExt_Genewise1.C_20626	21939	21939
estExt_Genewise1.C_20640	21950	21950
estExt_Genewise1.C_20653	21961	21961
estExt_Genewise1.C_20692	21970	21970
estExt_Genewise1.C_20724	21982	21982
estExt_Genewise1.C_20735	21985	21985
estExt_Genewise1.C_20737	21987	21987
estExt_Genewise1.C_20745	21995	21995
estExt_Genewise1.C_20774	22006	22006
estExt_Genewise1.C_20779	22008	22008
estExt_Genewise1.C_20790	22016	22016
estExt_Genewise1.C_30002	22018	22018
estExt_Genewise1.C_30059	22040	22040
estExt_Genewise1.C_30111	22068	22068
gw1.22.4.1	221	221
estExt_Genewise1.C_30186	22106	22106
estExt_Genewise1.C_30240	22144	22144
estExt_Genewise1.C_30257	22155	22155
estExt_Genewise1.C_30265	22161	22161
estExt_Genewise1.C_30357	22211	22211
estExt_Genewise1.C_30362	22213	22213
estExt_Genewise1.C_30431	22252	22252
estExt_Genewise1.C_30455	22269	22269
estExt_Genewise1.C_30561	22325	22325
estExt_Genewise1.C_30571	22335	22335
estExt_Genewise1.C_30594	22343	22343
estExt_Genewise1.C_30614	22357	22357
estExt_Genewise1.C_40122	22449	22449
estExt_Genewise1.C_40143	22455	22455
estExt_Genewise1.C_40150	22460	22460
estExt_Genewise1.C_40184	22483	22483
estExt_Genewise1.C_40196	22495	22495
estExt_Genewise1.C_40206	22502	22502
estExt_Genewise1.C_40312	22549	22549
estExt_Genewise1.C_40317	22551	22551
estExt_Genewise1.C_40321	22555	22555
estExt_Genewise1.C_40358	22565	22565
estExt_Genewise1.C_40361	22568	22568
estExt_Genewise1.C_40381	22577	22577
estExt_Genewise1.C_40404	22587	22587
estExt_Genewise1.C_40414	22596	22596
estExt_Genewise1.C_40428	22601	22601
estExt_Genewise1.C_40469	22625	22625
estExt_Genewise1.C_40477	22629	22629
estExt_Genewise1.C_40607	22697	22697
estExt_Genewise1.C_40612	22698	22698
estExt_Genewise1.C_40628	22711	22711
estExt_Genewise1.C_40659	22725	22725
estExt_Genewise1.C_40674	22728	22728
estExt_Genewise1.C_40717	22760	22760
estExt_Genewise1.C_40723	22766	22766
estExt_Genewise1.C_40746	22780	22780
estExt_Genewise1.C_40758	22787	22787
estExt_Genewise1.C_40767	22793	22793
estExt_Genewise1.C_40777	22800	22800
estExt_Genewise1.C_50079	22852	22852
estExt_Genewise1.C_50097	22859	22859
estExt_Genewise1.C_50100	22862	22862
estExt_Genewise1.C_50134	22877	22877
estExt_Genewise1.C_50147	22884	22884
estExt_Genewise1.C_50176	22901	22901
estExt_Genewise1.C_50177	22902	22902
estExt_Genewise1.C_50205	22920	22920
estExt_Genewise1.C_50227	22935	22935
estExt_Genewise1.C_50286	22962	22962
estExt_Genewise1.C_50291	22967	22967
estExt_Genewise1.C_50297	22971	22971
estExt_Genewise1.C_50319	22982	22982
estExt_Genewise1.C_50369	23002	23002
estExt_Genewise1.C_50495	23074	23074
estExt_Genewise1.C_50532	23091	23091
estExt_Genewise1.C_50574	23114	23114
estExt_Genewise1.C_60026	23145	23145
estExt_Genewise1.C_60054	23167	23167
estExt_Genewise1.C_60106	23187	23187
estExt_Genewise1.C_60118	23194	23194
estExt_Genewise1.C_60240	23261	23261
estExt_Genewise1.C_60255	23266	23266
estExt_Genewise1.C_60276	23284	23284
estExt_Genewise1.C_60292	23293	23293
estExt_Genewise1.C_60295	23296	23296
estExt_Genewise1.C_60307	23305	23305
estExt_Genewise1.C_60317	23313	23313
estExt_Genewise1.C_60320	23316	23316
estExt_Genewise1.C_60323	23319	23319
estExt_Genewise1.C_60328	23324	23324
estExt_Genewise1.C_60383	23349	23349
estExt_Genewise1.C_60425	23373	23373
estExt_Genewise1.C_60434	23378	23378
estExt_Genewise1.C_60493	23409	23409
estExt_Genewise1.C_60498	23414	23414
estExt_Genewise1.C_60511	23417	23417
estExt_Genewise1.C_70010	23431	23431
estExt_Genewise1.C_70033	23446	23446
estExt_Genewise1.C_70076	23469	23469
estExt_Genewise1.C_70084	23477	23477
estExt_Genewise1.C_70169	23517	23517
gw1.16.69.1	2352	2352
estExt_Genewise1.C_70176	23522	23522
estExt_Genewise1.C_70214	23551	23551
estExt_Genewise1.C_70270	23580	23580
estExt_Genewise1.C_70298	23589	23589
estExt_Genewise1.C_70307	23592	23592
estExt_Genewise1.C_70349	23610	23610
estExt_Genewise1.C_70360	23618	23618
estExt_Genewise1.C_70390	23637	23637
estExt_Genewise1.C_70406	23649	23649
estExt_Genewise1.C_80002	23673	23673
estExt_Genewise1.C_80154	23736	23736
estExt_Genewise1.C_80161	23738	23738
estExt_Genewise1.C_80182	23749	23749
estExt_Genewise1.C_80225	23770	23770
estExt_Genewise1.C_80255	23789	23789
estExt_Genewise1.C_80281	23809	23809
estExt_Genewise1.C_80301	23819	23819
estExt_Genewise1.C_80316	23829	23829
estExt_Genewise1.C_80370	23852	23852
estExt_Genewise1.C_80391	23859	23859
estExt_Genewise1.C_80396	23864	23864
estExt_Genewise1.C_90012	23884	23884
estExt_Genewise1.C_90035	23890	23890
estExt_Genewise1.C_90039	23893	23893
estExt_Genewise1.C_90063	23909	23909
estExt_Genewise1.C_90125	23947	23947
estExt_Genewise1.C_90129	23950	23950
estExt_Genewise1.C_90180	23979	23979
estExt_Genewise1.C_90227	24008	24008
estExt_Genewise1.C_90230	24011	24011
estExt_Genewise1.C_90251	24021	24021
estExt_Genewise1.C_90256	24026	24026
estExt_Genewise1.C_90296	24052	24052
estExt_Genewise1.C_90313	24064	24064
estExt_Genewise1.C_90323	24068	24068
gw1.11.80.1	2407	2407
estExt_Genewise1.C_90338	24081	24081
estExt_Genewise1.C_90404	24114	24114
estExt_Genewise1.C_90410	24120	24120
estExt_Genewise1.C_100016	24131	24131
estExt_Genewise1.C_100052	24151	24151
estExt_Genewise1.C_100083	24164	24164
estExt_Genewise1.C_100087	24168	24168
estExt_Genewise1.C_100125	24192	24192
estExt_Genewise1.C_100130	24197	24197
estExt_Genewise1.C_100175	24223	24223
estExt_Genewise1.C_100180	24224	24224
estExt_Genewise1.C_100232	24261	24261
estExt_Genewise1.C_100235	24264	24264
estExt_Genewise1.C_100241	24270	24270
estExt_Genewise1.C_100256	24282	24282
estExt_Genewise1.C_100265	24291	24291
estExt_Genewise1.C_100275	24301	24301
estExt_Genewise1.C_100280	24306	24306
estExt_Genewise1.C_100289	24313	24313
estExt_Genewise1.C_100299	24320	24320
estExt_Genewise1.C_100318	24336	24336
estExt_Genewise1.C_100391	24376	24376
estExt_Genewise1.C_100417	24389	24389
estExt_Genewise1.C_110025	24410	24410
estExt_Genewise1.C_110026	24411	24411
estExt_Genewise1.C_110192	24474	24474
estExt_Genewise1.C_110207	24487	24487
estExt_Genewise1.C_110225	24503	24503
estExt_Genewise1.C_110235	24513	24513
estExt_Genewise1.C_110247	24520	24520
estExt_Genewise1.C_110269	24531	24531
estExt_Genewise1.C_110295	24540	24540
estExt_Genewise1.C_110324	24562	24562
estExt_Genewise1.C_110329	24567	24567
estExt_Genewise1.C_110352	24580	24580
estExt_Genewise1.C_110384	24598	24598
gw1.2.206.1	2460	2460
estExt_Genewise1.C_120086	24641	24641
estExt_Genewise1.C_120137	24674	24674
estExt_Genewise1.C_120167	24691	24691
estExt_Genewise1.C_120206	24706	24706
estExt_Genewise1.C_120224	24716	24716
estExt_Genewise1.C_120240	24726	24726
estExt_Genewise1.C_120268	24741	24741
estExt_Genewise1.C_120297	24759	24759
estExt_Genewise1.C_120309	24771	24771
estExt_Genewise1.C_120353	24798	24798
estExt_Genewise1.C_120387	24812	24812
estExt_Genewise1.C_120393	24815	24815
estExt_Genewise1.C_120408	24824	24824
estExt_Genewise1.C_120414	24830	24830
estExt_Genewise1.C_130014	24839	24839
estExt_Genewise1.C_130105	24886	24886
estExt_Genewise1.C_130118	24894	24894
estExt_Genewise1.C_130126	24901	24901
estExt_Genewise1.C_130134	24904	24904
estExt_Genewise1.C_130141	24911	24911
estExt_Genewise1.C_130153	24917	24917
estExt_Genewise1.C_130206	24940	24940
estExt_Genewise1.C_130255	24960	24960
estExt_Genewise1.C_130266	24964	24964
estExt_Genewise1.C_130270	24967	24967
estExt_Genewise1.C_130329	25004	25004
estExt_Genewise1.C_140011	25019	25019
estExt_Genewise1.C_140016	25023	25023
estExt_Genewise1.C_140023	25028	25028
estExt_Genewise1.C_140096	25064	25064
estExt_Genewise1.C_140146	25096	25096
estExt_Genewise1.C_140160	25106	25106
gw1.12.84.1	2514	2514
estExt_Genewise1.C_140243	25142	25142
estExt_Genewise1.C_140253	25145	25145
estExt_Genewise1.C_140270	25157	25157
estExt_Genewise1.C_150014	25219	25219
estExt_Genewise1.C_150063	25236	25236
estExt_Genewise1.C_150096	25259	25259
estExt_Genewise1.C_150140	25284	25284
estExt_Genewise1.C_150142	25286	25286
estExt_Genewise1.C_150163	25295	25295
estExt_Genewise1.C_150169	25301	25301
estExt_Genewise1.C_150190	25314	25314
estExt_Genewise1.C_150235	25335	25335
estExt_Genewise1.C_150237	25337	25337
estExt_Genewise1.C_160019	25356	25356
estExt_Genewise1.C_160096	25399	25399
estExt_Genewise1.C_160122	25419	25419
estExt_Genewise1.C_160215	25457	25457
estExt_Genewise1.C_160216	25458	25458
estExt_Genewise1.C_160240	25461	25461
estExt_Genewise1.C_160254	25465	25465
estExt_Genewise1.C_160263	25469	25469
estExt_Genewise1.C_160331	25508	25508
estExt_Genewise1.C_170012	25518	25518
estExt_Genewise1.C_170040	25540	25540
estExt_Genewise1.C_170051	25550	25550
estExt_Genewise1.C_170054	25553	25553
estExt_Genewise1.C_170087	25571	25571
estExt_Genewise1.C_170089	25573	25573
estExt_Genewise1.C_170143	25593	25593
estExt_Genewise1.C_170156	25603	25603
estExt_Genewise1.C_170174	25614	25614
estExt_Genewise1.C_180025	25638	25638
estExt_Genewise1.C_180111	25684	25684
